epoch,step,train_acc,train_loss,val_acc,val_loss
0,385,,,0.6935656070709229,1.042643666267395
0,385,0.6286234855651855,1.367276668548584,,
1,771,,,0.8215428590774536,0.6789881587028503
1,771,0.8885020017623901,0.3700321912765503,,
2,1157,,,0.8450053334236145,0.571240246295929
2,1157,0.9287044405937195,0.23654654622077942,,
3,1543,,,0.8403839468955994,0.601243257522583
3,1543,0.9451012015342712,0.17736391723155975,,
4,1929,,,0.8794881105422974,0.483944296836853
4,1929,0.9525101184844971,0.15134084224700928,,
5,2315,,,0.8805545568466187,0.48212170600891113
5,2315,0.9597166180610657,0.12397169321775436,,
6,2701,,,0.8885531425476074,0.4709174633026123
6,2701,0.9664372205734253,0.10461944341659546,,
7,3087,,,0.8878421783447266,0.4838891625404358
7,3087,0.9695141911506653,0.09396674484014511,,
8,3473,,,0.8849982023239136,0.5126930475234985
8,3473,0.9728339910507202,0.08401627838611603,,
9,3859,,,0.9009953737258911,0.4608360826969147
9,3859,0.9765182137489319,0.07099226862192154,,
10,4245,,,0.9041948318481445,0.44503962993621826
10,4245,0.9771255254745483,0.0703401267528534,,
11,4631,,,0.8933522701263428,0.5020371675491333
11,4631,0.9785425066947937,0.06538806855678558,,
12,5017,,,0.90010666847229,0.508662760257721
12,5017,0.9785425066947937,0.06281648576259613,,
13,5403,,,0.9059722423553467,0.47538071870803833
13,5403,0.9832388758659363,0.05081387609243393,,
14,5789,,,0.9129043817520142,0.45771923661231995
14,5789,0.9815384745597839,0.053420908749103546,,
15,6175,,,0.9157482981681824,0.41567108035087585
15,6175,0.9833603501319885,0.050595108419656754,,
16,6561,,,0.9061500430107117,0.5263231992721558
16,6561,0.9856275320053101,0.042980995029211044,,
17,6947,,,0.907216489315033,0.46262529492378235
17,6947,0.9852631688117981,0.04479200765490532,,
18,7333,,,0.902772843837738,0.5246769189834595
18,7333,0.9877327680587769,0.035955581814050674,,
19,7719,,,0.9120156168937683,0.48687437176704407
19,7719,0.9870850443840027,0.03914909437298775,,
20,8105,,,0.9178812503814697,0.44761088490486145
20,8105,0.9872874617576599,0.038467973470687866,,
21,8491,,,0.909882664680481,0.46475860476493835
21,8491,0.9882186055183411,0.035523172467947006,,
22,8877,,,0.9118378758430481,0.47069722414016724
22,8877,0.9886234998703003,0.03432324156165123,,
23,9263,,,0.9146818518638611,0.47009575366973877
23,9263,0.9880566596984863,0.03560761362314224,,
24,9649,,,0.9152150750160217,0.5028555393218994
24,9649,0.9873684048652649,0.036428846418857574,,
25,10035,,,0.9146818518638611,0.4592580795288086
25,10035,0.9905667901039124,0.027356015518307686,,
